"AgeGroup","Year","estimate","lower","upper"
13,19,0.0398940298618245,-0.0129079677653728,0.0926960274890218
14,19,0.0495614810355099,-0.0215136118643069,0.120636573935327
15,19,0.0614319319064337,-0.0323087314497706,0.155172595262638
1,20,0.0171401320140889,-0.00254420058916827,0.0368244646173461
2,20,0.0135813137008917,-0.00216612056476806,0.0293287479665515
3,20,0.01375573138884,-0.00238610393855993,0.02989756671624
4,20,0.0123541887529501,-0.00232467110931015,0.0270330486152104
5,20,0.019787710340617,-0.00424896341673201,0.0438243840979659
6,20,0.0245783421447908,-0.00541975111187072,0.0545764354014524
7,20,0.0340011592791924,-0.00781405574819167,0.0758163743065765
8,20,0.0336661695818526,-0.00858316578275552,0.0759155049464607
9,20,0.0368423509345064,-0.0114537034449125,0.0851384053139252
10,20,0.0365185053539146,-0.0125542915205806,0.0855913022284098
11,20,0.03956352434521,-0.0152294103641269,0.094356459054547
12,20,0.0426335218938271,-0.01709312454899,0.102360168336644
13,20,0.0485670998163773,-0.0205569431996924,0.117691142832447
14,20,0.0557906220221684,-0.0245116424445255,0.136092886488862
15,20,0.0671362174670463,-0.0356406370343944,0.169913071968487
